date,close,symbol
2021-09-14,150.6,EXPE
2021-09-13,148.79,EXPE
2021-09-10,145.39,EXPE
2021-09-09,146.74,EXPE
2021-09-08,145.67,EXPE
2021-09-07,147.49,EXPE
2021-09-03,142.64,EXPE
2021-09-02,143.77,EXPE
2021-09-01,146.17,EXPE
2021-08-31,144.5,EXPE
2021-08-30,144.19,EXPE
2021-08-27,146.74,EXPE
2021-08-26,143.86,EXPE
2021-08-25,147.62,EXPE
2021-08-24,146.63,EXPE
2021-08-23,142.84,EXPE
2021-08-20,137.79,EXPE
2021-08-19,138.05,EXPE
2021-08-18,140.35,EXPE
2021-08-17,142.57,EXPE
2021-08-16,144.14,EXPE
2021-08-13,148.63,EXPE
2021-08-12,150.33,EXPE
2021-08-11,150.07,EXPE
2021-08-10,148.6,EXPE
2021-08-09,148.8,EXPE
2021-08-06,148.89,EXPE
2021-08-05,161.69,EXPE
2021-08-04,153.25,EXPE
2021-08-03,154.78,EXPE
2021-08-02,159.19,EXPE
2021-07-30,160.87,EXPE
2021-07-29,163.73,EXPE
2021-07-28,163.19,EXPE
2021-07-27,163.72,EXPE
2021-07-26,162.7,EXPE
2021-07-23,161.55,EXPE
2021-07-22,160.03,EXPE
2021-07-21,162.42,EXPE
2021-07-20,156.12,EXPE
2021-07-19,151.64,EXPE
2021-07-16,157.61,EXPE
2021-07-15,159.29,EXPE
2021-07-14,160.99,EXPE
2021-07-13,162.02,EXPE
2021-07-12,167.35,EXPE
2021-07-09,167.74,EXPE
2021-07-08,161.56,EXPE
2021-07-07,162.96,EXPE
2021-07-06,165.57,EXPE
2021-07-02,167.42,EXPE
2021-07-01,167.03,EXPE
2021-06-30,163.71,EXPE
2021-06-29,159.9,EXPE
2021-06-28,163.55,EXPE
2021-06-25,170.99,EXPE
2021-06-24,170.05,EXPE
2021-06-23,168.95,EXPE
2021-06-22,166.93,EXPE
2021-06-21,167.92,EXPE
2021-06-18,162.93,EXPE
2021-06-17,165.92,EXPE
2021-06-16,167.96,EXPE
2021-06-15,170.0,EXPE
2021-06-14,169.14,EXPE
2021-06-11,172.94,EXPE
2021-06-10,171.58,EXPE
2021-06-09,172.8,EXPE
2021-06-08,172.61,EXPE
2021-06-07,170.35,EXPE
2021-06-04,171.42,EXPE
2021-06-03,170.75,EXPE
2021-06-02,175.17,EXPE
2021-06-01,177.31,EXPE
2021-05-28,176.95,EXPE
2021-05-27,174.11,EXPE
2021-05-26,174.83,EXPE
2021-05-25,173.06,EXPE
2021-05-24,171.1,EXPE
2021-05-21,168.06,EXPE
2021-05-20,169.14,EXPE
2021-05-19,167.07,EXPE
2021-05-18,168.1,EXPE
2021-05-17,169.45,EXPE
2021-05-14,171.8,EXPE
2021-05-13,167.72,EXPE
2021-05-12,161.99,EXPE
2021-05-11,172.4,EXPE
2021-05-10,173.09,EXPE
2021-05-07,173.46,EXPE
2021-05-06,164.82,EXPE
2021-05-05,170.92,EXPE
2021-05-04,173.45,EXPE
2021-05-03,174.82,EXPE
2021-04-30,176.23,EXPE
2021-04-29,177.87,EXPE
2021-04-28,177.6,EXPE
2021-04-27,177.08,EXPE
2021-04-26,176.68,EXPE
2021-04-23,177.56,EXPE
2021-04-22,175.65,EXPE
2021-04-21,176.26,EXPE
2021-04-20,170.46,EXPE
2021-04-19,175.62,EXPE
2021-04-16,173.91,EXPE
2021-04-15,170.55,EXPE
2021-04-14,171.72,EXPE
2021-04-13,170.93,EXPE
2021-04-12,171.71,EXPE
2021-04-09,174.98,EXPE
2021-04-08,174.57,EXPE
2021-04-07,172.04,EXPE
2021-04-06,174.7,EXPE
2021-04-05,176.02,EXPE
2021-04-01,175.93,EXPE
2021-03-31,172.12,EXPE
2021-03-30,175.87,EXPE
2021-03-29,176.13,EXPE
2021-03-26,176.45,EXPE
2021-03-25,174.66,EXPE
2021-03-24,166.14,EXPE
2021-03-23,168.42,EXPE
2021-03-22,173.09,EXPE
2021-03-19,179.98,EXPE
2021-03-18,180.8,EXPE
2021-03-17,185.27,EXPE
2021-03-16,176.38,EXPE
2021-03-15,177.1,EXPE
2021-03-12,174.59,EXPE
2021-03-11,171.08,EXPE
2021-03-10,167.58,EXPE
2021-03-09,165.77,EXPE
2021-03-08,167.9,EXPE
2021-03-05,166.45,EXPE
2021-03-04,158.41,EXPE
2021-03-03,163.43,EXPE
2021-03-02,160.27,EXPE
2021-03-01,161.24,EXPE
2021-02-26,161.0,EXPE
2021-02-25,157.18,EXPE
2021-02-24,162.78,EXPE
2021-02-23,159.69,EXPE
2021-02-22,160.61,EXPE
2021-02-19,158.92,EXPE
2021-02-18,156.73,EXPE
2021-02-17,154.04,EXPE
2021-02-16,147.84,EXPE
2021-02-12,146.51,EXPE
2021-02-11,149.91,EXPE
2021-02-10,148.9,EXPE
2021-02-09,144.48,EXPE
2021-02-08,145.42,EXPE
2021-02-05,141.4,EXPE
2021-02-04,141.91,EXPE
2021-02-03,138.48,EXPE
2021-02-02,136.13,EXPE
2021-02-01,127.3,EXPE
2021-01-29,124.1,EXPE
2021-01-28,126.74,EXPE
2021-01-27,123.27,EXPE
2021-01-26,131.5,EXPE
2021-01-25,135.99,EXPE
2021-01-22,136.52,EXPE
2021-01-21,138.88,EXPE
2021-01-20,141.75,EXPE
2021-01-19,142.82,EXPE
2021-01-15,140.69,EXPE
2021-01-14,144.17,EXPE
2021-01-13,140.605,EXPE
2021-01-12,140.95,EXPE
2021-01-11,142.96,EXPE
2021-01-08,144.02,EXPE
2021-01-07,142.29,EXPE
2021-01-06,143.42,EXPE
2021-01-05,137.14,EXPE
2021-01-04,131.37,EXPE
2020-12-31,132.4,EXPE
2020-12-30,132.12,EXPE
2020-12-29,131.3,EXPE
2020-12-28,128.48,EXPE
2020-12-24,126.96,EXPE
2020-12-23,126.49,EXPE
2020-12-22,123.15,EXPE
2020-12-21,123.36,EXPE
2020-12-18,125.54,EXPE
2020-12-17,124.48,EXPE
2020-12-16,124.98,EXPE
2020-12-15,126.0,EXPE
2020-12-14,123.33,EXPE
2020-12-11,123.02,EXPE
2020-12-10,130.47,EXPE
2020-12-09,128.84,EXPE
2020-12-08,126.28,EXPE
2020-12-07,126.52,EXPE
2020-12-04,128.58,EXPE
2020-12-03,127.375,EXPE
2020-12-02,127.87,EXPE
2020-12-01,126.22,EXPE
2020-11-30,124.49,EXPE
2020-11-27,123.73,EXPE
2020-11-25,123.18,EXPE
2020-11-24,125.05,EXPE
2020-11-23,122.8,EXPE
2020-11-20,119.9,EXPE
2020-11-19,123.96,EXPE
2020-11-18,122.52,EXPE
2020-11-17,123.03,EXPE
2020-11-16,123.56,EXPE
2020-11-13,123.45,EXPE
2020-11-12,117.5,EXPE
2020-11-11,119.7,EXPE
2020-11-10,122.75,EXPE
2020-11-09,128.63,EXPE
2020-11-06,103.27,EXPE
2020-11-05,103.1,EXPE
2020-11-04,98.5,EXPE
2020-11-03,98.8,EXPE
2020-11-02,94.72,EXPE
2020-10-30,94.15,EXPE
2020-10-29,95.22,EXPE
2020-10-28,91.83,EXPE
2020-10-27,95.07,EXPE
2020-10-26,99.0,EXPE
2020-10-23,102.72,EXPE
2020-10-22,101.04,EXPE
2020-10-21,92.7,EXPE
2020-10-20,92.96,EXPE
2020-10-19,92.14,EXPE
2020-10-16,90.71,EXPE
2020-10-15,90.23,EXPE
2020-10-14,92.4,EXPE
2020-10-13,94.32,EXPE
2020-10-12,97.34,EXPE
2020-10-09,96.3,EXPE
2020-10-08,95.95,EXPE
2020-10-07,93.49,EXPE
2020-10-06,91.87,EXPE
2020-10-05,92.16,EXPE
2020-10-02,92.09,EXPE
2020-10-01,92.06,EXPE
2020-09-30,91.69,EXPE
2020-09-29,91.78,EXPE
2020-09-28,94.29,EXPE
2020-09-25,93.57,EXPE
2020-09-24,92.05,EXPE
2020-09-23,91.92,EXPE
2020-09-22,93.95,EXPE
2020-09-21,91.29,EXPE
2020-09-18,93.8,EXPE
2020-09-17,96.79,EXPE
2020-09-16,99.03,EXPE
2020-09-15,97.4,EXPE
2020-09-14,95.92,EXPE
2020-09-11,94.74,EXPE
2020-09-10,97.24,EXPE
2020-09-09,99.23,EXPE
2020-09-08,99.27,EXPE
2020-09-04,99.8,EXPE
2020-09-03,100.29,EXPE
2020-09-02,102.94,EXPE
2020-09-01,99.25,EXPE
2020-08-31,98.15,EXPE
2020-08-28,100.89,EXPE
2020-08-27,97.735,EXPE
2020-08-26,95.11,EXPE
2020-08-25,96.42,EXPE
2020-08-24,95.46,EXPE
2020-08-21,91.1,EXPE
2020-08-20,88.67,EXPE
2020-08-19,87.68,EXPE
2020-08-18,88.5,EXPE
2020-08-17,87.7,EXPE
2020-08-14,86.73,EXPE
2020-08-13,86.97,EXPE
2020-08-12,86.95,EXPE
2020-08-11,88.12,EXPE
2020-08-10,84.91,EXPE
2020-08-07,82.56,EXPE
2020-08-06,84.21,EXPE
2020-08-05,82.58,EXPE
2020-08-04,79.74,EXPE
2020-08-03,79.96,EXPE
2020-07-31,81.01,EXPE
2020-07-30,84.93,EXPE
2020-07-29,85.32,EXPE
2020-07-28,83.68,EXPE
2020-07-27,84.42,EXPE
2020-07-24,83.72,EXPE
2020-07-23,85.17,EXPE
2020-07-22,87.68,EXPE
2020-07-21,87.53,EXPE
2020-07-20,86.89,EXPE
2020-07-17,86.87,EXPE
2020-07-16,87.17,EXPE
2020-07-15,90.23,EXPE
2020-07-14,82.47,EXPE
2020-07-13,81.58,EXPE
2020-07-10,83.54,EXPE
2020-07-09,81.56,EXPE
2020-07-08,84.2,EXPE
2020-07-07,85.05,EXPE
2020-07-06,87.34,EXPE
2020-07-02,84.89,EXPE
2020-07-01,84.44,EXPE
2020-06-30,82.2,EXPE
2020-06-29,82.67,EXPE
2020-06-26,77.59,EXPE
2020-06-25,82.72,EXPE
2020-06-24,81.24,EXPE
2020-06-23,86.6,EXPE
2020-06-22,83.12,EXPE
2020-06-19,82.06,EXPE
2020-06-18,84.4,EXPE
2020-06-17,84.67,EXPE
2020-06-16,85.3,EXPE
2020-06-15,84.27,EXPE
2020-06-12,82.52,EXPE
2020-06-11,77.73,EXPE
2020-06-10,87.37,EXPE
2020-06-09,88.7,EXPE
2020-06-08,93.99,EXPE
2020-06-05,93.06,EXPE
2020-06-04,89.88,EXPE
2020-06-03,89.14,EXPE
2020-06-02,84.22,EXPE
2020-06-01,82.42,EXPE
2020-05-29,79.48,EXPE
2020-05-28,78.78,EXPE
2020-05-27,81.61,EXPE
2020-05-26,82.82,EXPE
2020-05-22,77.95,EXPE
2020-05-21,77.01,EXPE
2020-05-20,79.58,EXPE
2020-05-19,76.35,EXPE
2020-05-18,79.19,EXPE
2020-05-15,66.76,EXPE
2020-05-14,64.37,EXPE
2020-05-13,62.01,EXPE
2020-05-12,64.99,EXPE
2020-05-11,67.62,EXPE
2020-05-08,69.27,EXPE
2020-05-07,66.46,EXPE
2020-05-06,64.38,EXPE
2020-05-05,64.08,EXPE
2020-05-04,67.02,EXPE
2020-05-01,67.29,EXPE
2020-04-30,70.969,EXPE
2020-04-29,74.83,EXPE
2020-04-28,71.84,EXPE
2020-04-27,69.15,EXPE
2020-04-24,66.57,EXPE
2020-04-23,63.37,EXPE
2020-04-22,61.42,EXPE
2020-04-21,57.25,EXPE
2020-04-20,59.95,EXPE
2020-04-17,63.22,EXPE
2020-04-16,58.22,EXPE
2020-04-15,60.56,EXPE
2020-04-14,61.58,EXPE
2020-04-13,58.79,EXPE
2020-04-09,62.42,EXPE
2020-04-08,60.55,EXPE
2020-04-07,56.51,EXPE
2020-04-06,52.83,EXPE
2020-04-03,48.71,EXPE
2020-04-02,47.86,EXPE
2020-04-01,52.0,EXPE
2020-03-31,56.27,EXPE
2020-03-30,56.39,EXPE
2020-03-27,60.03,EXPE
2020-03-26,64.41,EXPE
2020-03-25,65.89,EXPE
2020-03-24,59.48,EXPE
2020-03-23,50.85,EXPE
2020-03-20,48.8,EXPE
2020-03-19,48.4262,EXPE
2020-03-18,45.65,EXPE
2020-03-17,54.12,EXPE
2020-03-16,54.7,EXPE
2020-03-13,69.63,EXPE
2020-03-12,65.04,EXPE
2020-03-11,76.67,EXPE
2020-03-10,85.93,EXPE
2020-03-09,86.3,EXPE
2020-03-06,91.85,EXPE
2020-03-05,91.51,EXPE
2020-03-04,97.14,EXPE
2020-03-03,95.19,EXPE
2020-03-02,96.73,EXPE
2020-02-28,98.62,EXPE
2020-02-27,98.71,EXPE
2020-02-26,101.19,EXPE
2020-02-25,108.91,EXPE
2020-02-24,112.31,EXPE
2020-02-21,120.12,EXPE
2020-02-20,121.66,EXPE
2020-02-19,121.88,EXPE
2020-02-18,121.1,EXPE
2020-02-14,122.8,EXPE
2020-02-13,110.59,EXPE
2020-02-12,110.97,EXPE
2020-02-11,109.2,EXPE
2020-02-10,108.71,EXPE
2020-02-07,110.09,EXPE
2020-02-06,111.75,EXPE
2020-02-05,111.1,EXPE
2020-02-04,110.66,EXPE
2020-02-03,107.8,EXPE
2020-01-31,108.45,EXPE
2020-01-30,109.1,EXPE
2020-01-29,109.55,EXPE
2020-01-28,109.11,EXPE
2020-01-27,109.08,EXPE
2020-01-24,112.13,EXPE
2020-01-23,113.73,EXPE
2020-01-22,110.03,EXPE
2020-01-21,110.17,EXPE
2020-01-17,111.82,EXPE
2020-01-16,111.74,EXPE
2020-01-15,110.74,EXPE
2020-01-14,110.41,EXPE
2020-01-13,110.59,EXPE
2020-01-10,110.69,EXPE
2020-01-09,109.76,EXPE
2020-01-08,108.62,EXPE
2020-01-07,110.02,EXPE
2020-01-06,108.74,EXPE
2020-01-03,109.13,EXPE
2020-01-02,110.98,EXPE
2019-12-31,108.14,EXPE
2019-12-30,107.77,EXPE
2019-12-27,108.32,EXPE
2019-12-26,109.07,EXPE
2019-12-24,108.77,EXPE
2019-12-23,108.0,EXPE
2019-12-20,110.08,EXPE
2019-12-19,109.1,EXPE
2019-12-18,110.5,EXPE
2019-12-17,111.51,EXPE
2019-12-16,114.23,EXPE
2019-12-13,112.76,EXPE
2019-12-12,113.5,EXPE
2019-12-11,111.96,EXPE
2019-12-10,111.85,EXPE
2019-12-09,108.8,EXPE
2019-12-06,107.58,EXPE
2019-12-05,105.68,EXPE
2019-12-04,105.56,EXPE
2019-12-03,99.39,EXPE
2019-12-02,100.75,EXPE
2019-11-29,101.66,EXPE
2019-11-27,101.51,EXPE
2019-11-26,99.3,EXPE
2019-11-25,98.43,EXPE
2019-11-22,96.63,EXPE
2019-11-21,94.7,EXPE
2019-11-20,94.31,EXPE
2019-11-19,94.88,EXPE
2019-11-18,95.14,EXPE
2019-11-15,95.67,EXPE
2019-11-14,95.58,EXPE
2019-11-13,95.6,EXPE
2019-11-12,95.66,EXPE
2019-11-11,99.07,EXPE
2019-11-08,101.32,EXPE
2019-11-07,98.29,EXPE
2019-11-06,135.36,EXPE
2019-11-05,135.02,EXPE
2019-11-04,135.2,EXPE
2019-11-01,137.8,EXPE
2019-10-31,136.66,EXPE
2019-10-30,136.45,EXPE
2019-10-29,137.15,EXPE
2019-10-28,138.09,EXPE
2019-10-25,137.06,EXPE
2019-10-24,137.14,EXPE
2019-10-23,138.31,EXPE
2019-10-22,136.65,EXPE
2019-10-21,136.26,EXPE
2019-10-18,136.03,EXPE
2019-10-17,138.48,EXPE
2019-10-16,138.26,EXPE
2019-10-15,137.25,EXPE
2019-10-14,136.71,EXPE
2019-10-11,138.27,EXPE
2019-10-10,135.99,EXPE
2019-10-09,133.55,EXPE
2019-10-08,131.55,EXPE
2019-10-07,132.35,EXPE
2019-10-04,133.22,EXPE
2019-10-03,133.25,EXPE
2019-10-02,132.67,EXPE
2019-10-01,133.91,EXPE
2019-09-30,134.41,EXPE
2019-09-27,132.17,EXPE
2019-09-26,132.87,EXPE
2019-09-25,133.6,EXPE
2019-09-24,132.6,EXPE
2019-09-23,132.37,EXPE
2019-09-20,134.18,EXPE
2019-09-19,134.48,EXPE
2019-09-18,133.81,EXPE
2019-09-17,132.69,EXPE
2019-09-16,131.28,EXPE
2019-09-13,132.3,EXPE
2019-09-12,131.65,EXPE
2019-09-11,130.55,EXPE
2019-09-10,130.17,EXPE
2019-09-09,131.21,EXPE
2019-09-06,131.71,EXPE
2019-09-05,131.55,EXPE
2019-09-04,128.7,EXPE
2019-09-03,128.78,EXPE
2019-08-30,130.1,EXPE
2019-08-29,130.01,EXPE
2019-08-28,129.38,EXPE
2019-08-27,128.46,EXPE
2019-08-26,128.5,EXPE
2019-08-23,127.52,EXPE
2019-08-22,130.77,EXPE
2019-08-21,130.89,EXPE
2019-08-20,130.62,EXPE
2019-08-19,130.8,EXPE
2019-08-16,128.6,EXPE
2019-08-15,126.8,EXPE
2019-08-14,126.65,EXPE
2019-08-13,129.15,EXPE
2019-08-12,128.02,EXPE
2019-08-09,128.92,EXPE
2019-08-08,130.47,EXPE
2019-08-07,127.17,EXPE
2019-08-06,127.06,EXPE
2019-08-05,126.5,EXPE
2019-08-02,129.17,EXPE
2019-08-01,131.41,EXPE
2019-07-31,132.74,EXPE
2019-07-30,135.25,EXPE
2019-07-29,138.71,EXPE
2019-07-26,139.42,EXPE
2019-07-25,138.21,EXPE
2019-07-24,137.82,EXPE
2019-07-23,137.31,EXPE
2019-07-22,136.02,EXPE
2019-07-19,135.1,EXPE
2019-07-18,136.47,EXPE
2019-07-17,135.14,EXPE
2019-07-16,136.37,EXPE
2019-07-15,134.74,EXPE
2019-07-12,134.58,EXPE
2019-07-11,133.94,EXPE
2019-07-10,133.3,EXPE
2019-07-09,133.45,EXPE
2019-07-08,132.48,EXPE
2019-07-05,135.12,EXPE
2019-07-03,134.88,EXPE
2019-07-02,134.01,EXPE
2019-07-01,133.24,EXPE
2019-06-28,133.03,EXPE
2019-06-27,130.14,EXPE
2019-06-26,127.66,EXPE
2019-06-25,129.75,EXPE
2019-06-24,130.23,EXPE
2024-06-18,51.72,CNM
2024-06-17,50.55,CNM
2024-06-14,49.54,CNM
2024-06-13,51.05,CNM
2024-06-12,50.62,CNM
2024-06-11,47.19,CNM
2024-06-10,47.86,CNM
2024-06-07,47.51,CNM
2024-06-06,47.36,CNM
2024-06-05,49.59,CNM
2024-06-04,47.98,CNM
2024-06-03,56.09,CNM
2024-05-31,57.56,CNM
2024-05-30,57.45,CNM
2024-05-29,57.13,CNM
2024-05-28,58.57,CNM
2024-05-24,60.15,CNM
2024-05-23,59.0,CNM
2024-05-22,59.73,CNM
2024-05-21,60.63,CNM
2024-05-20,60.82,CNM
2024-05-17,60.15,CNM
2024-05-16,60.78,CNM
2024-05-15,62.03,CNM
2024-05-14,59.66,CNM
2024-05-13,59.25,CNM
2024-05-10,60.01,CNM
2024-05-09,59.51,CNM
2024-05-08,59.62,CNM
2024-05-07,59.63,CNM
2024-05-06,59.51,CNM
2024-05-03,58.52,CNM
2024-05-02,57.87,CNM
2024-05-01,57.04,CNM
2024-04-30,56.47,CNM
2024-04-29,57.4,CNM
2024-04-26,57.32,CNM
2024-04-25,56.75,CNM
2024-04-24,56.16,CNM
2024-04-23,55.97,CNM
2024-04-22,54.61,CNM
2024-04-19,54.17,CNM
2024-04-18,54.59,CNM
2024-04-17,54.77,CNM
2024-04-16,55.46,CNM
2024-04-15,55.16,CNM
2024-04-12,56.34,CNM
2024-04-11,57.18,CNM
2024-04-10,57.29,CNM
2024-04-09,57.22,CNM
2024-04-08,58.62,CNM
2024-04-05,59.25,CNM
2024-04-04,57.85,CNM
2024-04-03,59.75,CNM
2024-04-02,57.77,CNM
2024-04-01,57.28,CNM
2024-03-28,57.25,CNM
2024-03-27,56.77,CNM
2024-03-26,57.28,CNM
2024-03-25,57.15,CNM
2024-03-22,58.18,CNM
2024-03-21,57.88,CNM
2024-03-20,55.51,CNM
2024-03-19,54.49,CNM
2024-03-18,50.69,CNM
2024-03-15,50.92,CNM
2024-03-14,50.28,CNM
2024-03-13,49.61,CNM
2024-03-12,49.35,CNM
2024-03-11,48.29,CNM
2024-03-08,49.7,CNM
2024-03-07,50.12,CNM
2024-03-06,49.37,CNM
2024-03-05,48.52,CNM
2024-03-04,49.21,CNM
2024-03-01,48.97,CNM
2024-02-29,47.73,CNM
2024-02-28,47.78,CNM
2024-02-27,47.32,CNM
2024-02-26,47.53,CNM
2024-02-23,46.57,CNM
2024-02-22,46.26,CNM
2024-02-21,44.64,CNM
2024-02-20,44.75,CNM
2024-02-16,44.57,CNM
2024-02-15,44.59,CNM
2024-02-14,43.62,CNM
2024-02-13,43.55,CNM
2024-02-12,44.16,CNM
2024-02-09,44.0,CNM
2024-02-08,42.98,CNM
2024-02-07,42.21,CNM
2024-02-06,41.47,CNM
2024-02-05,41.34,CNM
2024-02-02,42.15,CNM
2024-02-01,42.06,CNM
2024-01-31,41.31,CNM
2024-01-30,42.23,CNM
2024-01-29,42.0,CNM
2024-01-26,40.55,CNM
2024-01-25,40.3,CNM
2024-01-24,40.39,CNM
2024-01-23,41.75,CNM
2024-01-22,41.8,CNM
2024-01-19,41.04,CNM
2024-01-18,40.89,CNM
2024-01-17,40.43,CNM
2024-01-16,41.22,CNM
2024-01-12,41.0,CNM
2024-01-11,40.92,CNM
2024-01-10,40.89,CNM
2024-01-09,40.44,CNM
2024-01-08,40.15,CNM
2024-01-05,39.42,CNM
2024-01-04,39.1,CNM
2024-01-03,39.12,CNM
2024-01-02,39.61,CNM
2023-12-29,40.41,CNM
2023-12-28,40.6,CNM
2023-12-27,40.41,CNM
2023-12-26,40.04,CNM
2023-12-22,39.68,CNM
2023-12-21,40.01,CNM
2023-12-20,39.51,CNM
2023-12-19,39.86,CNM
2023-12-18,39.34,CNM
2023-12-15,39.24,CNM
2023-12-14,38.76,CNM
2023-12-13,38.9,CNM
2023-12-12,38.5,CNM
2023-12-11,38.06,CNM
2023-12-08,38.03,CNM
2023-12-07,36.4,CNM
2023-12-06,37.2,CNM
2023-12-05,36.46,CNM
2023-12-04,36.09,CNM
2023-12-01,36.0,CNM
2023-11-30,35.03,CNM
2023-11-29,34.49,CNM
2023-11-28,34.09,CNM
2023-11-27,35.02,CNM
2023-11-24,34.95,CNM
2023-11-22,34.5,CNM
2023-11-21,34.18,CNM
2023-11-20,34.06,CNM
2023-11-17,33.88,CNM
2023-11-16,33.65,CNM
2023-11-15,33.95,CNM
2023-11-14,33.33,CNM
2023-11-13,31.94,CNM
2023-11-10,31.45,CNM
2023-11-09,31.73,CNM
2023-11-08,31.08,CNM
2023-11-07,30.96,CNM
2023-11-06,31.24,CNM
2023-11-03,31.89,CNM
2023-11-02,31.19,CNM
2023-11-01,31.16,CNM
2023-10-31,30.08,CNM
2023-10-30,29.83,CNM
2023-10-27,29.43,CNM
2023-10-26,29.47,CNM
2023-10-25,29.3,CNM
2023-10-24,29.71,CNM
2023-10-23,29.52,CNM
2023-10-20,29.95,CNM
2023-10-19,30.15,CNM
2023-10-18,30.42,CNM
2023-10-17,32.0,CNM
2023-10-16,32.26,CNM
2023-10-13,31.46,CNM
2023-10-12,31.86,CNM
2023-10-11,31.18,CNM
2023-10-10,30.51,CNM
2023-10-09,30.51,CNM
2023-10-06,30.36,CNM
2023-10-05,29.82,CNM
2023-10-04,30.14,CNM
2023-10-03,28.4,CNM
2023-10-02,28.53,CNM
2023-09-29,28.85,CNM
2023-09-28,29.01,CNM
2023-09-27,28.76,CNM
2023-09-26,28.27,CNM
2023-09-25,28.68,CNM
2023-09-22,28.43,CNM
2023-09-21,27.96,CNM
2023-09-20,28.2,CNM
2023-09-19,28.49,CNM
2023-09-18,28.5,CNM
2023-09-15,28.22,CNM
2023-09-14,29.44,CNM
2023-09-13,29.37,CNM
2023-09-12,30.24,CNM
2023-09-11,30.23,CNM
2023-09-08,29.61,CNM
2023-09-07,29.8,CNM
2023-09-06,29.5,CNM
2023-09-05,31.59,CNM
2023-09-01,32.96,CNM
2023-08-31,32.84,CNM
2023-08-30,33.02,CNM
2023-08-29,32.56,CNM
2023-08-28,31.43,CNM
2023-08-25,31.39,CNM
2023-08-24,31.15,CNM
2023-08-23,31.35,CNM
2023-08-22,31.17,CNM
2023-08-21,31.39,CNM
2023-08-18,31.43,CNM
2023-08-17,30.95,CNM
2023-08-16,32.02,CNM
2023-08-15,32.02,CNM
2023-08-14,32.04,CNM
2023-08-11,31.93,CNM
2023-08-10,31.74,CNM
2023-08-09,32.0,CNM
2023-08-08,32.51,CNM
2023-08-07,32.58,CNM
2023-08-04,32.26,CNM
2023-08-03,31.94,CNM
2023-08-02,31.72,CNM
2023-08-01,31.83,CNM
2023-07-31,31.61,CNM
2023-07-28,32.33,CNM
2023-07-27,31.63,CNM
2023-07-26,31.57,CNM
2023-07-25,31.29,CNM
2023-07-24,30.98,CNM
2023-07-21,30.79,CNM
2023-07-20,30.93,CNM
2023-07-19,31.56,CNM
2023-07-18,31.58,CNM
2023-07-17,31.33,CNM
2023-07-14,31.35,CNM
2023-07-13,31.6,CNM
2023-07-12,31.79,CNM
2023-07-11,31.33,CNM
2023-07-10,30.71,CNM
2023-07-07,30.48,CNM
2023-07-06,30.39,CNM
2023-07-05,30.85,CNM
2023-07-03,30.86,CNM
2023-06-30,31.34,CNM
2023-06-29,30.96,CNM
2023-06-28,30.56,CNM
2023-06-27,30.3,CNM
2023-06-26,29.25,CNM
2023-06-23,29.14,CNM
2023-06-22,28.9,CNM
2023-06-21,29.0,CNM
2023-06-20,28.84,CNM
2023-06-16,28.57,CNM
2023-06-15,28.79,CNM
2023-06-14,28.78,CNM
2023-06-13,28.89,CNM
2023-06-12,28.23,CNM
2023-06-09,27.99,CNM
2023-06-08,27.61,CNM
2023-06-07,28.76,CNM
2023-06-06,28.11,CNM
2023-06-05,27.19,CNM
2023-06-02,27.3,CNM
2023-06-01,26.5,CNM
2023-05-31,26.74,CNM
2023-05-30,27.2,CNM
2023-05-26,27.09,CNM
2023-05-25,26.76,CNM
2023-05-24,26.69,CNM
2023-05-23,26.91,CNM
2023-05-22,27.29,CNM
2023-05-19,27.32,CNM
2023-05-18,27.42,CNM
2023-05-17,27.2,CNM
2023-05-16,27.09,CNM
2023-05-15,27.17,CNM
2023-05-12,26.85,CNM
2023-05-11,26.88,CNM
2023-05-10,27.1,CNM
2023-05-09,26.75,CNM
2023-05-08,26.91,CNM
2023-05-05,26.84,CNM
2023-05-04,26.47,CNM
2023-05-03,26.87,CNM
2023-05-02,26.48,CNM
2023-05-01,26.24,CNM
2023-04-28,26.06,CNM
2023-04-27,26.06,CNM
2023-04-26,25.25,CNM
2023-04-25,25.29,CNM
2023-04-24,25.67,CNM
2023-04-21,25.75,CNM
2023-04-20,25.44,CNM
2023-04-19,25.2,CNM
2023-04-18,25.02,CNM
2023-04-17,24.52,CNM
2023-04-14,24.7,CNM
2023-04-13,25.09,CNM
2023-04-12,24.64,CNM
2023-04-11,22.45,CNM
2023-04-10,22.23,CNM
2023-04-06,22.0,CNM
2023-04-05,22.14,CNM
2023-04-04,22.27,CNM
2023-04-03,23.09,CNM
2023-03-31,23.1,CNM
2023-03-30,22.89,CNM
2023-03-29,22.5,CNM
2023-03-28,22.06,CNM
2023-03-27,21.32,CNM
2023-03-24,21.04,CNM
2023-03-23,21.1,CNM
2023-03-22,21.23,CNM
2023-03-21,21.59,CNM
2023-03-20,21.13,CNM
2023-03-17,20.84,CNM
2023-03-16,21.67,CNM
2023-03-15,21.34,CNM
2023-03-14,21.77,CNM
2023-03-13,21.45,CNM
2023-03-10,22.11,CNM
2023-03-09,22.89,CNM
2023-03-08,23.5,CNM
2023-03-07,23.72,CNM
2023-03-06,23.87,CNM
2023-03-03,24.28,CNM
2023-03-02,23.73,CNM
2023-03-01,23.58,CNM
2023-02-28,23.31,CNM
2023-02-27,23.51,CNM
2023-02-24,23.09,CNM
2023-02-23,22.64,CNM
2023-02-22,22.59,CNM
